Song — Artist
Head Honcho — Eminem
Heart Pt. 6 — Kendrick Lamar
Heartless — Kanye West
Heat Waves — Glass Animals
Heaven — Niall Horan
Heavenly Kind Of State Of Mind — Lewis Capaldi
Heavy Is The Crown — Linkin Park
Hell N Back — Bakar
Hell N Back (Feat. Summer Walker) — Bakar
"Hey Jane — Tyler, The Creator"
Hey Now (Feat. Dody6) — Kendrick Lamar
Hey Ya! — Outkast
Hiss — Megan Thee Stallion
History — One Direction
Hits Different — Taylor Swift
Holly Jolly Christmas — Michael Bublé
Home — Good Neighbours
"Homesick (With Sam Fender) — Noah Kahan, Sam Fender"
"Hoodrat — Kanye West, Ty Dolla $Ign"
Hot To Go! — Chappell Roan
"Houdini — Dua Lipa, Eminem"
How Did It End? — Taylor Swift
How Does It Feel — Tom Grennan
How You Get The Girl (Taylor'S Version) — Taylor Swift
Hyaena — Travis Scott
I Ain'T Worried — Onerepublic
I Can Do It With A Broken Heart — Taylor Swift
I Can Fix Him (No Really I Can) — Taylor Swift
I Can See You (Taylor’S Version) (From The Vault) — Taylor Swift
"I Don'T Wanna Wait — David Guetta, Onerepublic"
I Gotta Feeling — Black Eyed Peas
"I Had Some Help (Feat. Morgan Wallen) — Morgan Wallen, Post Malone"
I Hate It Here — Taylor Swift
"I Hope You Find Your Way Home — Tyler, The Creator"
"I Killed You — Tyler, The Creator"
I Know ? — Travis Scott
I Know Places (Taylor'S Version) — Taylor Swift
I Like The Way You Kiss Me — Artemas
I Look In People'S Windows — Taylor Swift
"I Love You, I'M Sorry — Gracie Abrams"
I Might Say Something Stupid Featuring The 1975 & Jon Hopkins — Charli Xcx
"I Miss You, I’M Sorry — Gracie Abrams"
I Remember Everything (Feat. Kacey Musgraves) — Zach Bryan
I Wanna Be Yours — Arctic Monkeys
I Wanna Dance With Somebody (Who Loves Me) — Whitney Houston
I Will — Central Cee
I Wish I Hated You — Ariana Grande
I Wish It Could Be Christmas Everyday — Wizzard
I Wish You Would (Taylor'S Version) — Taylor Swift
I Wrote A Song — Mae Muller
"I'M Good (Blue) — Bebe Rexha, David Guetta"
I'M Still Standing — Elton John
"Ice Attack — Future, Metro Boomin"
Idgaf (Feat. Yeat) — Drake
If U Think I'M Pretty — Artemas
If We Ever Broke Up — Mae Stephens
Igyeih — Linkin Park
Ii Most Wanted — Beyoncé
Illusion — Dua Lipa
Imgonnagetyouback — Taylor Swift
Imperfect For You — Ariana Grande
In The Modern World — Fontaines D.C.
Innocent (Taylor'S Version) — Taylor Swift
Intro (End Of The World) — Ariana Grande
Iris — The Goo Goo Dolls
Is It Over Now? (Taylor'S Version) (From The Vault) — Taylor Swift
It'S Beginning To Look A Lot Like Christmas — Michael Bublé
It'S Beginning To Look A Lot Like Christmas (With Mitchell Ayres & His Orchestra) — Perry Como
It'S Crazy — J Hus
It'S Ok I'M Ok — Tate Mcrae
It'S The Most Wonderful Time Of The Year — Andy Williams
I’M Just Ken (From Barbie The Album) — Ryan Gosling
Jingle Bell Rock — Bobby Helms
Jingle Bells - Remastered 1999 — Frank Sinatra
Jolene — Beyoncé
"Judge Judy — Tyler, The Creator"
Jump — Tyla
Juno — Sabrina Carpenter
Just For Fun — Beyoncé
Just Stand There — Fred Again..
"K-Pop — Bad Bunny, The Weeknd, Travis Scott"
Karma — Taylor Swift
Karma (Feat. Ice Spice) — Taylor Swift
Kehlani — Jordan Adetunji
"Keys To My Life — Kanye West, Ty Dolla $Ign"
Kill Bill — Sza
"King — Kanye West, Ty Dolla $Ign"
"Kisses (Feat. Bbyclose) — Bbyclose, Bl3Ss, Camrinwatsin"
Kitchen Stove — Pozer
Kool-Aid — Bring Me The Horizon
Labour — Paris Paloma
Lacy — Olivia Rodrigo
Last Christmas - Single Version — Wham!
Last Kiss (Taylor'S Version) — Taylor Swift
Last Night — Morgan Wallen
Late Night Talking — Harry Styles
Leavemealone — Fred Again..
Let It Snow! Let It Snow! Let It Snow! — Dean Martin
Let It Snow! Let It Snow! Let It Snow! (With The B. Swanson Quartet) — Frank Sinatra
Let Me Tell You — R3Load
Levii'S Jeans — Beyoncé
Lie To Girls — Sabrina Carpenter
"Like Him (Feat. Lola Young) — Tyler, The Creator"
"Like That — Future, Metro Boomin"
Limousine (Feat. Aurora) — Bring Me The Horizon
Linger — The Cranberries
"Liquor & Cigarettes (Feat. Arrdee) — Arrdee, Chase, Hedex, Status"
Little Saint Nick - 1991 Remix — The Beach Boys
Little Things — Jorja Smith
Little Things X Gypsy Woman - L Beats Mashup — Jorja Smith
Live Forever — Oasis
Live Forever - 2014 Remaster — Oasis
Live Forever - Remastered — Oasis
Logical — Olivia Rodrigo
Loml — Taylor Swift
Lonely This Christmas — Mud
Long Live (Taylor'S Version) — Taylor Swift
Looove — Travis Scott
Lose Control — Teddy Swims
Lost Forever — Travis Scott
Love Hotel — Leftovermax
Love Is Embarrassing — Olivia Rodrigo
Love Me Do - 1962 Single Version / 2022 Remaster — The Beatles
Love Me Jeje — Tems
Love Somebody — Morgan Wallen
Lover — Taylor Swift
Lovin On Me — Jack Harlow
Low (Feat. T-Pain) — Flo Rida
Lucifer — Eminem
Lunch — Billie Eilish
Luther (With Sza) — Kendrick Lamar
L’Amour De Ma Vie — Billie Eilish
"Ma Meilleure Ennemie (From The Series Arcane League Of Legends) — Arcane, Pomme, Stromae"
"Magic Don Juan (Princess Diana) — Future, Metro Boomin"
Making The Bed — Olivia Rodrigo
Man At The Garden — Kendrick Lamar
Mardy Bum — Arctic Monkeys
Married With Children - Remastered — Oasis
Masculine (Feat. Burna Boy) — J Hus
Mathematical Disrespect — Lil Mabu
Matilda — Harry Styles
Mean (Taylor'S Version) — Taylor Swift
Meet The Grahams — Kendrick Lamar
Meltdown — Travis Scott
Meltdown (Feat. Drake) — Travis Scott
Members Only (Feat. Partynextdoor) — Drake
"Meridian — Dave, Tiakola"
"Merry Christmas — Ed Sheeran, Elton John"
Merry Christmas Everyone — Shakin' Stevens
Merry Xmas Everybody — Slade
"Messy In Heaven — Goddard., Venbee"
Militerian (Feat. Naira Marley) — J Hus
Million Dollar Baby — Tommy Richman
Mine (Taylor'S Version) — Taylor Swift
"Miracle (With Ellie Goulding) — Calvin Harris, Ellie Goulding"
Misses — Dominic Fike
Mistletoe — Justin Bieber
Modern Jam — Travis Scott
Modern Jam (Feat. Teezo Touchdown) — Travis Scott
"Monster Mash — Bobby ""Boris"" Pickett, The Crypt-Kickers"
Mourning — Post Malone
"Move — Adam Port, Keinemusik, Stryv"
Mr. Brightside — The Killers
Murder On The Dancefloor — Sophie Ellis-Bextor
Music For A Sushi Restaurant — Harry Styles
My Boy Only Breaks His Favorite Toys — Taylor Swift
My Eyes — Travis Scott
My Love Mine All Mine — Mitski
My Only Wish (This Year) — Britney Spears
My Rose — Beyoncé
N.H.I.E. — 21 Savage
Naive — The Kooks
"Never Be Alone — Becky Hill, Sonny Fodera"
Never Grow Up (Taylor'S Version) — Taylor Swift
Never Lose Me — Flo Milli
New Dance — Xg
New Romantics (Taylor'S Version) — Taylor Swift
Nice Body (Feat. Jorja Smith) — J Hus
Nice To Meet You — Myles Smith
Nice To Meet You (Feat. Central Cee) — Pinkpantheress
Night Changes — One Direction
Nights Like This — The Kid Laroi
No Role Modelz — J. Cole
"Noid — Tyler, The Creator"
Nonsense — Sabrina Carpenter
"Northern Attitude (With Hozier) — Hozier, Noah Kahan"
Not Like Us — Kendrick Lamar
Nothing Compares 2 U — Sinéad O'Connor
Nothing Matters — The Last Dinner Party
Now And Then — The Beatles
Now That We Don'T Talk (Taylor'S Version) (From The Vault) — Taylor Swift
Numb — Linkin Park
Née-Nah — 21 Savage
Obsessed — Olivia Rodrigo
Oh U Went (Feat. Drake) — Young Thug
"On My Love — David Guetta, Zara Larsson"
"On The Radar Freestyle — Central Cee, Drake"
One Dance — Drake
One More Sleep — Leona Lewis
"One Of The Girls (With Jennie, Lily Rose Depp) — Jennie, Lily-Rose Depp, The Weeknd"
One Of Wun — Gunna
One Of Your Girls — Troye Sivan
One Time — Hotvibez
Only One (Feat. Skrapz & Ouraa) — Nines
Ooh La La — Juliera
Ophelia — The Lumineers
Ordinary Things (Feat. Nonna) — Ariana Grande
"Our 25Th Birthday — Central Cee, Dave"
Ours (Taylor’S Version) — Taylor Swift
Out Of The Woods (Taylor'S Version) — Taylor Swift
Over Each Other — Linkin Park
Overflow — Linkin Park
Padam Padam — Kylie Minogue
"Paid — Kanye West, Ty Dolla $Ign, ¥$"
Paint The Town Red — Doja Cat
"Pakistan — Clavish, D-Block Europe"
"Paperwork — Kanye West, Ty Dolla $Ign"
Parade On Cleveland (Feat. Drake) — Young Thug
Parasail — Travis Scott
"Park Chinois — Headie One, K-Trap"
Party In The U.S.A. — Miley Cyrus
Peekaboo (Feat. Azchike) — Kendrick Lamar
People — Libianca
People Watching — Sam Fender
Perfect — One Direction
"Perfect (Exceeder) — Mason, Princess Superstar"
Peter — Taylor Swift
Pink (From Barbie The Album) — Lizzo
Pink + White — Frank Ocean
Pink Pony Club — Chappell Roan
Pink Skies — Zach Bryan
"Places To Be — Anderson .Paak, Chika, Fred Again.."
Players — Coi Leray
Please Come Home For Christmas - 2013 Remaster — Eagles
Please Please Please — Sabrina Carpenter
Pointless — Lewis Capaldi
Polar Opposites — Drake
"Popular — Ariana Grande, Cynthia Erivo, Wicked Movie Cast"
"Popular (With Playboi Carti & Madonna) — Madonna, Playboi Carti, The Weeknd"
"Popular (With Playboi Carti & Madonna) - From The Idol Vol. 1 (Music From The Hbo Original Series) — Madonna, The Weeknd"
"Popular (With Playboi Carti & Madonna) - Music From The Hbo Original Series — Madonna, The Weeknd"
"Popular (With Playboi Carti & Madonna) - The Idol Vol. 1 (Music From The Hbo Original Series) — Madonna, Playboi Carti, The Weeknd"
"Pour Me A Drink (Feat. Blake Shelton) — Blake Shelton, Post Malone"
Practice — Drake
"Prada — Cassö, D-Block Europe, Raye"
Praise Jah In The Moonlight — Yg Marley
Pretty Isn’T Pretty — Olivia Rodrigo
"Pricey (Feat. Ari Lennox, Young Dro & Gucci Mane) — J. Cole"
"Problematic — Kanye West, Ty Dolla $Ign"
Protector — Beyoncé
Proud Mary — Tina Turner
Push Ups — Drake
Queen Of Kings — Alessandra
R U Mine? — Arctic Monkeys
"Rah Tah Tah — Tyler, The Creator"
"React — Ella Henderson, Robert Miles, Switch Disco"
Red Button — Drake
Red Wine Supernova — Chappell Roan
Redrum — 21 Savage
Reincarnated — Kendrick Lamar
"Relax My Eyes — Abel Balder, Anotr"
Renaissance — Eminem
Rich Baby Daddy (Feat. Sexyy Red & Sza) — Drake
Rich Men North Of Richmond — Oliver Anthony Music
Riiverdance — Beyoncé
Rim Tim Tagi Dim — Baby Lasagna
Riptide — Vance Joy
Road Rage — Eminem
Rock 'N' Roll Star - Remastered — Oasis
"Rocket Man (I Think It'S Going To Be A Long, Long Time) — Elton John"
Rockin' Around The Christmas Tree — Brenda Lee
Run Rudolph Run — Chuck Berry
Runaway — Kanye West
"Runnin Outta Time — Future, Metro Boomin"
Rush — Troye Sivan
Sailor Song — Gigi Perez
Santa Baby (With Henri René & His Orchestra) — Eartha Kitt
"Santa Claus Is Comin' To Town - Live At C.W. Post College, Greenvale, Ny - December 1975 — Bruce Springsteen"
Santa Claus Is Coming To Town — The Jackson 5
Santa Tell Me — Ariana Grande
Santa Tell Me - Naughty Version — Ariana Grande
Santa'S Coming For Us — Sia
"Santa, Can’T You Hear Me — Kelly Clarkson"
Satellite — Harry Styles
Saturn — Sza
Saturn Returns Interlude — Ariana Grande
Say Don'T Go (Taylor'S Version) (From The Vault) — Taylor Swift
Say My Grace (Feat. Travis Scott) — Offset
Say Yes To Heaven — Lana Del Rey
Scared Of My Guitar — Olivia Rodrigo
Scared To Start — Michael Marcagi
Screw The World - Interlude — Drake
Search & Rescue — Drake
"See You Again (Feat. Kali Uchis) — Tyler, The Creator"
"Selecta (Feat. Stefflon Don) — Chase, Status"
"September — Earth, Wind, Fire, Sped Up + Slowed"
"Seven (Feat. Latto) (Explicit Ver.) — Bts, Jung Kook, Latto"
Seventeen Going Under — Sam Fender
Sex On Fire — Kings Of Leon
Shake It Off — Taylor Swift
Shake It Off (Taylor'S Version) — Taylor Swift
Sharpest Tool — Sabrina Carpenter
She'S Electric — Oasis
She'S Electric - Remastered — Oasis
Showtime — Catfish And The Bottlemen
Shut Up And Dance — Walk The Moon
Single Soon — Selena Gomez
Sirens — Travis Scott
Skinny — Billie Eilish
Skitzo — Travis Scott
Skitzo (Feat. Young Thug) — Travis Scott
Sleigh Ride — The Ronettes
"Slide — Kanye West, Ty Dolla $Ign, ¥$"
Slide Away - Remastered — Oasis
Slim Pickins — Sabrina Carpenter
"Slime You Out (Feat. Sza) — Drake, Sza"
"Slimed In — Future, Metro Boomin"
Slow It Down — Benson Boone
Smoke Hour ★ Willie Nelson — Beyoncé
Snap Out Of It — Arctic Monkeys
Snow On The Beach (Feat. More Lana Del Rey) — Taylor Swift
Snowman — Sia
So American — Olivia Rodrigo
So High School — Taylor Swift
"So Long, London — Taylor Swift"
So Much In Love — D.O.D
Somebody Save Me — Eminem
Somebody'S Watching Me - Single Version — Rockwell
"Somedays — D.O.D, Jazzy, Sonny Fodera"
"Someone You Loved — Lewis Capaldi, Various Artists"
Something In The Orange — Zach Bryan
Southgate You'Re The One (Football'S Coming Home Again) — Atomic Kitten
Spaghettii — Beyoncé
Sparks Fly (Taylor’S Version) — Taylor Swift
Speak Now (Taylor'S Version) — Taylor Swift
Speed Drive (From Barbie The Album) — Charli Xcx
"Spooky, Scary Skeletons - Undead Tombstone Remix — Andrew Gold"
"Sprinter — Central Cee, Dave"
Squabble Up — Kendrick Lamar
"St. Chroma (Feat. Daniel Caesar) — Tyler, The Creator"
Stained — Linkin Park
Stand By Me — Oasis
Stand By Me - Remastered — Oasis
Standing Next To You — Jung Kook
Starboy — The Weeknd
Stargazing — Myles Smith
"Stars — Kanye West, Ty Dolla $Ign, ¥$"
Steal My Girl — One Direction
Step Into Christmas - Remastered 1995 — Elton John
Stick Season — Noah Kahan
"Sticky (Feat. Glorilla, Sexyy Red & Lil Wayne) — Tyler, The Creator"
Stop Crying Your Heart Out — Oasis
"Stop Giving Me Advice (With Jack Harlow & Dave) — Dave, Lyrical Lemonade"
Stop The Cavalry — Jona Lewie
Stories About My Brother — Drake
Story Of My Life — One Direction
Stranger — Olivia Rodrigo
Strangers — Kenya Grace
Strip That Down (Feat. Quavo) — Liam Payne
Style — Taylor Swift
Style (Taylor'S Version) — Taylor Swift
Suburban Legends (Taylor'S Version) (From The Vault) — Taylor Swift
Suicide Doors — Lil Uzi Vert
Sunflower - Spider-Man: Into The Spider-Verse — Post Malone
Super Freak — Rick James
Superman (Taylor’S Version) — Taylor Swift
Supernatural — Ariana Grande
Supersonic — Oasis
Supersonic - 2014 Remaster — Oasis
Supersonic - Remastered — Oasis
Sure Thing — Miguel
Surround Sound (Feat. 21 Savage & Baby Tate) — Jid
Sweater Weather — The Neighbourhood
Sweet Caroline — Neil Diamond
Sympathy Is A Knife Featuring Ariana Grande — Charli Xcx
"São Paulo (Feat. Anitta) — Anitta, The Weeknd"
Take Me To Church — Hozier
Take On Me — A-Ha
"Take Your Mask Off (Feat. Daniel Caesar & Latoiya Williams) — Tyler, The Creator"
Talibans — Byron Messia
"Talk Talk Featuring Troye Sivan — Charli Xcx, Troye Sivan"
"Talking — Kanye West, Ty Dolla $Ign, ¥$"
Taste — Sabrina Carpenter
Tattoo — Loreen
Teenage Dream — Olivia Rodrigo
Teflon Don — Future
Telekinesis — Travis Scott
Telekinesis (Feat. Sza & Future) — Travis Scott
Tell Ur Girlfriend — Lay Bankz
Temporary — Eminem
"Ten — Fred Again.., Jozzy"
Texas Hold 'Em — Beyoncé
Thank God — Travis Scott
