Song — Artist
Castles Crumbling (Feat. Hayley Williams) (Taylor’S Version) (From The Vault) — Taylor Swift
Casual — Chappell Roan
"Changes In Latitudes, Changes In Attitudes — Jimmy Buffett"
Cheeseburger In Paradise — Jimmy Buffett
Chemical — Post Malone
Chicken Fried — Zac Brown Band
Chihiro — Billie Eilish
Chill Bae — Lil Uzi Vert
Chloe Or Sam Or Sophia Or Marcus — Taylor Swift
"Christmas (Baby Please Come Home) — Darlene Love, Mariah Carey"
Christmas Time Is Here — Vince Guaraldi Trio
Christmas Tree Farm — Taylor Swift
"Cinderella — Future, Metro Boomin"
Circus Maximus — Travis Scott
Circus Maximus (Feat. The Weeknd & Swae Lee) — Travis Scott
Clara Bow — Taylor Swift
"Claustrophobic — Future, Metro Boomin"
Clean (Taylor'S Version) — Taylor Swift
Close To You — Gracie Abrams
Clouded — Brent Faiyaz
Cobra — Megan Thee Stallion
Coincidence — Sabrina Carpenter
Come Monday — Jimmy Buffett
Cool With You — Newjeans
Corazón De Piedra — Xavi
"Courtesy Of The Red, White And Blue (The Angry American) — Toby Keith"
Cowgirls (Feat. Ernest) — Morgan Wallen
Creepin' (With The Weeknd & 21 Savage) — Metro Boomin
Crocodile Tearz — J. Cole
Cruel Summer — Taylor Swift
Cruel Summer - Live From Ts | The Eras Tour — Taylor Swift
Crush Em — Lil Uzi Vert
Cry — Benson Boone
Cs — Lil Uzi Vert
Cupid - Twin Ver. — Fifty Fifty
Cybertruck — Bad Bunny
Dance The Night (From Barbie The Album) — Dua Lipa
Dance The Night - From Barbie The Album — Dua Lipa
Dancing In The Flames — The Weeknd
Danger (Spider) (Offset & Jid) — Metro Boomin
Dangerous — 21 Savage
Dark Red — Steve Lacy
"Darling, I (Feat. Teezo Touchdown) — Tyler, The Creator"
Daughter — Beyoncé
"Dawns (Feat. Maggie Rogers) — Maggie Rogers, Zach Bryan"
"Daylight — David Kushner, Drake"
Days Come And Go — Lil Uzi Vert
Dead Or Alive — Lil Tecca
Dear John (Taylor'S Version) — Taylor Swift
Deck The Hall — Nat King Cole
Deck The Halls — Nat King Cole
Deep Satin — Zach Bryan
Deeper Well — Kacey Musgraves
"Defying Gravity — Ariana Grande, Cynthia Erivo, Wicked Movie Cast"
Deli — Ice Spice
Delresto (Echoes) — Travis Scott
Delresto (Echoes) (Feat. Beyoncé) — Travis Scott
Demons — Doja Cat
Desert Eagle — Beyoncé
Devil I'Ve Been (Feat. Ernest) — Post Malone
Devil Is A Lie — Tommy Richman
Dial Drunk — Noah Kahan
"Dial Drunk (With Post Malone) — Noah Kahan, Post Malone"
"Did It First (With Central Cee) — Central Cee, Ice Spice"
Die For You — The Weeknd
"Die With A Smile — Bruno Mars, Lady Gaga"
Died And Came Back — Lil Uzi Vert
Diet Pepsi — Addison Rae
Disco — Surf Curse
Disease — Lady Gaga
Disturbia — Rihanna
Dj Got Us Fallin' In Love (Feat. Pitbull) — Usher
"Do It — Kanye West, Ty Dolla $Ign, ¥$"
Do They Know It'S Christmas? - 1984 Version — Band Aid
Do You Hear What I Hear? - Remastered 2006 — Bing Crosby
"Doctor (Work It Out) [Feat. Miley Cyrus] — Miley Cyrus, Pharrell Williams"
"Dodger Blue (Feat. Wallie The Sensei, Roddy Ricch, Siete7X) — Kendrick Lamar"
"Dodger Blue (Feat. Wallie The Sensei, Siete7X, Roddy Ricch) — Kendrick Lamar"
"Dodger Blue (Feat. Wallie The Sensei, Siete7X, Roddy Ricch)) — Kendrick Lamar"
Don'T Understand — Post Malone
Don'T Wanna Break Up Again — Ariana Grande
Don’T Blame Me — Taylor Swift
Don’T Smile — Sabrina Carpenter
"Doomsday (With Juice Wrld & Cordae) — Cordae, Juice Wrld, Lyrical Lemonade"
Dos Días — Tito Double P
Down Bad — Taylor Swift
Dreams - 2004 Remaster — Fleetwood Mac
Drew A Picasso — Drake
Drugs You Should Try It — Travis Scott
Dumb & Poetic — Sabrina Carpenter
East Side Of Sorrow — Zach Bryan
"El Azul — Junior H, Peso Pluma"
El Dorado — Zach Bryan
El Gordo Trae El Mando — Chino Pacas
Electric Touch (Feat. Fall Out Boy) (Taylor’S Version) (From The Vault) — Taylor Swift
Ella Baila Sola — Eslabon Armado
Empire Now — Hozier
Enchanted — Taylor Swift
Enchanted (Taylor'S Version) — Taylor Swift
End Of Beginning — Djo
Endless Fashion (Feat. Nicki Minaj) — Lil Uzi Vert
Enough (Miami) — Cardi B
Enough Is Enough — Post Malone
Espresso — Sabrina Carpenter
Eta — Newjeans
Eternal Sunshine — Ariana Grande
Euphoria — Kendrick Lamar
"Evergreen — Richy Mitch, The Coal Miners"
Everybody (Feat. Lil Uzi Vert) — Nicki Minaj
"Everyday Hustle — Future, Metro Boomin"
Evil — Eminem
Evil Ways (Feat. J. Cole) — Drake
Exes — Tate Mcrae
Fallin 4 U — Nicki Minaj
Family Matters — Drake
Fare Well — Hozier
Fast Car — Luke Combs
Father Stretch My Hands Pt. 1 — Kanye West
Favorite Song — Toosii
"Favorite Song (Feat. Future) [Toxic Version] — Future, Toosii"
Fe!N — Travis Scott
Fe!N (Feat. Playboi Carti) — Travis Scott
Fear And Friday'S — Zach Bryan
Fear And Friday'S (Poem) — Zach Bryan
Fear Of Heights — Drake
Feather — Sabrina Carpenter
Feel It - From The Original Series “Invincible” — D4Vd
Feliz Navidad — José Feliciano
Femininomenon — Chappell Roan
Fever — J. Cole
"Field Trip — Kanye West, Ty Dolla $Ign, ¥$"
Fina — Bad Bunny
Finer Things (Feat. Hank Williams Jr.) — Post Malone
Fire Alarm — Lil Uzi Vert
Firework — Katy Perry
First Person Shooter (Feat. J. Cole) — Drake
Five Nights At Freddy'S — The Living Tombstone
Flamenco — Beyoncé
Flooded The Face — Lil Uzi Vert
Florida!!! (Feat. Florence + The Machine) — Taylor Swift
Flowers — Miley Cyrus
Foolish One (Taylor’S Version) (From The Vault) — Taylor Swift
Forever — Noah Kahan
Fortnight (Feat. Post Malone) — Taylor Swift
Fortunate Son — Creedence Clearwater Revival
Fresh Out The Slammer — Taylor Swift
"Fried — Kanye West, Ty Dolla $Ign, ¥$"
"Fried (She A Vibe) — Future, Metro Boomin"
From The Start — Laufey
Ftcu — Nicki Minaj
Fuel — Eminem
"Fuk Sumn — Kanye West, Ty Dolla $Ign, ¥$"
Fukumean — Gunna
"Gata Only — Cris Mj, Floyymenor"
Gata Only (Mashup) — Dj Agus Lima
Gently (Feat. Bad Bunny) — Drake
Get Him Back! — Olivia Rodrigo
Get It Sexyy — Sexyy Red
"Ghostbusters — Ray Parker Jr., Various Artists"
Girl I’Ve Always Been — Olivia Rodrigo
Girls — The Kid Laroi
Gloria (Feat. Sza) — Kendrick Lamar
Gloria (With Sza) — Kendrick Lamar
"Gnx (Feat. Hitta J3, Youngthreat, Peysoh) — Kendrick Lamar"
God'S Country — Travis Scott
Goes Without Saying (Feat. Brad Paisley) — Post Malone
Golden Hour — Jvke
"Good (Don'T Die) — Kanye West, Ty Dolla $Ign"
Good Graces — Sabrina Carpenter
"Good Luck, Babe! — Chappell Roan"
Gracias Por Nada — Bad Bunny
Greedy — Tate Mcrae
"Gta — Future, Metro Boomin"
Gucci Grocery Bag — Young Thug
"Guess Featuring Billie Eilish — Billie Eilish, Charli Xcx"
Guilty As Sin? — Taylor Swift
Guilty Conscience 2 — Eminem
"Guy For That (Feat. Luke Combs) — Luke Combs, Post Malone"
H.Y.B. (Feat. Bas & Central Cee) — J. Cole
Habits — Eminem
Happy Holiday / The Holiday Season — Andy Williams
Happy Xmas (War Is Over) - Remastered 2010 — John Lennon
Harley Quinn — Fuerza Regida
Haunted (Taylor'S Version) — Taylor Swift
Have The Heart (Feat. Dolly Parton) — Post Malone
Have Yourself A Merry Little Christmas - Remastered 1999 — Frank Sinatra
Head Honcho — Eminem
Heading South — Zach Bryan
Heart Pt. 6 — Kendrick Lamar
Heartless — Kanye West
Heather — Conan Gray
Heavy Is The Crown — Linkin Park
Hellcat Kenny (Feat. Lil Uzi Vert) — Young Thug
Here Comes Santa Claus (Right Down Santa Claus Lane) — Elvis Presley
Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version — Gene Autry
Hey Daddy (Daddy'S Home) — Usher
Hey Driver (Feat. The War And Treaty) — Zach Bryan
"Hey Jane — Tyler, The Creator"
Hey Now (Feat. Dody6) — Kendrick Lamar
Hibiki — Bad Bunny
Hide My Gun (Feat. Hardy) — Post Malone
High Road — Zach Bryan
"High Road (Feat. Jessie Murph) — Jessie Murph, Koe Wetzel"
Hiss — Megan Thee Stallion
Hits Different — Taylor Swift
Holly Jolly Christmas — Michael Bublé
Holy Roller (Feat. Sierra Ferrell) — Zach Bryan
Home — Good Neighbours
"Hoodrat — Kanye West, Ty Dolla $Ign"
Hot To Go! — Chappell Roan
"Houdini — Dua Lipa, Eminem"
How Did It End? — Taylor Swift
How Do You Like Me Now?! — Toby Keith
How You Get The Girl (Taylor'S Version) — Taylor Swift
Humble. — Kendrick Lamar
Huntin’ Wabbitz — J. Cole
Hvn On Earth (With Kodak Black) — Lil Tecca
Hyaena — Travis Scott
I Ain'T Worried — Onerepublic
I Can Do It With A Broken Heart — Taylor Swift
I Can Fix Him (No Really I Can) — Taylor Swift
I Can See You (Taylor’S Version) (From The Vault) — Taylor Swift
I Gotta — Lil Uzi Vert
"I Had Some Help (Feat. Morgan Wallen) — Morgan Wallen, Post Malone"
I Hate It Here — Taylor Swift
"I Hope You Find Your Way Home — Tyler, The Creator"
"I Killed You — Tyler, The Creator"
I Know ? — Travis Scott
I Know Places (Taylor'S Version) — Taylor Swift
I Like The Way You Kiss Me — Artemas
I Look In People'S Windows — Taylor Swift
I Love This Bar — Toby Keith
"I Love You, I'M Sorry — Gracie Abrams"
"I Luv It (Feat. Playboi Carti) — Camila Cabello, Playboi Carti"
I Might Say Something Stupid Featuring The 1975 & Jon Hopkins — Charli Xcx
I Remember Everything (Feat. Kacey Musgraves) — Zach Bryan
I Saw Mommy Kissing Santa Claus — The Jackson 5
I Want A Hippopotamus For Christmas (Hippo The Hero) — Gayla Peevey
I Wish I Hated You — Ariana Grande
I Wish You Would (Taylor'S Version) — Taylor Swift
I'M Shipping Up To Boston — Dropkick Murphys
"Ice Attack — Future, Metro Boomin"
Idgaf (Feat. Yeat) — Drake
If U Think I'M Pretty — Artemas
Igual Que Un Ángel (With Peso Pluma) — Kali Uchis
Ii Hands Ii Heaven — Beyoncé
Ii Most Wanted — Beyoncé
Imgonnagetyouback — Taylor Swift
Imperfect For You — Ariana Grande
In Your Love — Tyler Childers
Innocent (Taylor'S Version) — Taylor Swift
Intro (End Of The World) — Ariana Grande
Is It Over Now? (Taylor'S Version) (From The Vault) — Taylor Swift
It'S Beginning To Look A Lot Like Christmas — Michael Bublé
It'S Beginning To Look A Lot Like Christmas (With Mitchell Ayres & His Orchestra) — Perry Como
It'S Five O'Clock Somewhere — Alan Jackson
It'S Getting Hot — Nle Choppa
It'S Ok I'M Ok — Tate Mcrae
It'S The Most Wonderful Time Of The Year — Andy Williams
It'S Up (Feat. Young Thug & 21 Savage) — Drake
I’M Just Ken (From Barbie The Album) — Ryan Gosling
Jake'S Piano - Long Island — Zach Bryan
Jennifer’S Body — Ken Carson
Jimmy Cooks (Feat. 21 Savage) — Drake
Jingle Bell Rock — Bobby Helms
Jingle Bells - Remastered 1999 — Frank Sinatra
Jolene — Beyoncé
Joy To The World — Nat King Cole
"Judge Judy — Tyler, The Creator"
Juno — Sabrina Carpenter
Just For Fun — Beyoncé
Just Like Me — 21 Savage
Just Wanna Rock — Lil Uzi Vert
"K-Pop — Bad Bunny, The Weeknd, Travis Scott"
Karma — Taylor Swift
Karma (Feat. Ice Spice) — Taylor Swift
Kehlani — Jordan Adetunji
"Keys To My Life — Kanye West, Ty Dolla $Ign, ¥$"
Kill Bill — Sza
"King — Kanye West, Ty Dolla $Ign"
Knee Deep (Feat. Jimmy Buffett) — Zac Brown Band
"La Bebe - Remix — Peso Pluma, Yng Lvcas"
La Diabla — Xavi
"La Durango — Eslabon Armado, Junior H, Peso Pluma"
La Patrulla — Peso Pluma
"La People Ii — Joel De La P, Peso Pluma, Tito Double P"
La Víctima — Xavi
"Lace It (With Eminem & Benny Blanco) — Benny Blanco, Eminem, Juice Wrld"
Lacy — Olivia Rodrigo
Lady Gaga — Peso Pluma
Lala — Myke Towers
Last Christmas - Single Version — Wham!
Last Kiss (Taylor'S Version) — Taylor Swift
Last Night — Morgan Wallen
Last Time I Saw You — Nicki Minaj
Lavender Haze — Taylor Swift
Let It Snow! Let It Snow! Let It Snow! — Dean Martin
Let It Snow! Let It Snow! Let It Snow! (With The B. Swanson Quartet) — Frank Sinatra
Let Me Calm Down (Feat. J. Cole) — Nicki Minaj
Letter To My Brudda — 21 Savage
Levii'S Jeans — Beyoncé
Lie To Girls — Sabrina Carpenter
Lies Lies Lies — Morgan Wallen
Light Year (Practice) — Lil Uzi Vert
Like Crazy — Jimin
"Like Him (Feat. Lola Young) — Tyler, The Creator"
"Like That — Future, Metro Boomin"
Lil Boo Thang — Paul Russell
Lil Demon — Future
Lithonia — Childish Gambino
Little Saint Nick - 1991 Remix — The Beach Boys
Logical — Olivia Rodrigo
Loml — Taylor Swift
"Lonely Road (With Jelly Roll) — Jelly Roll, Mgk"
Long Live (Taylor'S Version) — Taylor Swift
Looove — Travis Scott
Looove (Feat. Kid Cudi) — Travis Scott
Los Pits — Bad Bunny
Lose Control — Teddy Swims
Losers (Feat. Jelly Roll) — Post Malone
Lost Forever — Travis Scott
Lost Forever (Feat. Westside Gunn) — Travis Scott
Love Hotel — Leftovermax
Love In This Club (Feat. Young Jeezy) — Usher
Love Is Embarrassing — Olivia Rodrigo
Love Somebody — Morgan Wallen
Lover — Taylor Swift
Lovers Rock — Tv Girl
Lovin On Me — Jack Harlow
Lucifer — Eminem
Lucky Enough (Poem) — Zach Bryan
Luna — Peso Pluma
Lunch — Billie Eilish
Luther (With Sza) — Kendrick Lamar
Lyft Em Up — Lil Uzi Vert
L’Amour De Ma Vie — Billie Eilish
M-E-X-I-C-O (Feat. Billy Strings) — Post Malone
"Ma Meilleure Ennemie (From The Series Arcane League Of Legends) — Arcane, Pomme, Stromae"
"Magic Don Juan (Princess Diana) — Future, Metro Boomin"
Magnetic — Illit
Making The Bed — Olivia Rodrigo
"Mama, I’M Sorry — Lil Uzi Vert"
Mamaw'S House — Thomas Rhett
Mamushi (Feat. Yuki Chiba) — Megan Thee Stallion
Man At The Garden — Kendrick Lamar
Margaritaville — Jimmy Buffett
Mathematical Disrespect — Lil Mabu
Mean (Taylor'S Version) — Taylor Swift
Mechanical Bull — Zach Bryan
Meet The Grahams — Kendrick Lamar
Mele Kalikimaka (Merry Christmas) — Bing Crosby
Meltdown — Travis Scott
Meltdown (Feat. Drake) — Travis Scott
Members Only (Feat. Partynextdoor) — Drake
Memphis; The Blues (Feat. John Moreland) — Zach Bryan
Mercedes Carota — Bad Bunny
Meteor Man — Lil Uzi Vert
Mi Ex Tenía Razón — Karol G
Million Dollar Baby — Tommy Richman
Million Dollar Baby (Vhs) — Tommy Richman
Mine (Taylor'S Version) — Taylor Swift
Misses — Dominic Fike
Missin’ You Like This (Feat. Luke Combs) — Post Malone
Mistletoe — Justin Bieber
Mistletoe And Holly - Remastered 1999 — Frank Sinatra
Mmhmm — Bigxthaplug
Modern Jam — Travis Scott
Modern Jam (Feat. Teezo Touchdown) — Travis Scott
Mojabi Ghost — Tainy
Monaco — Bad Bunny
Money On The Dresser — Young Thug
Money Trees — Kendrick Lamar
"Monster Mash — Bobby ""Boris"" Pickett, The Crypt-Kickers"
Moonlight — Kali Uchis
Mourning — Post Malone
Mr Chow — Lil Uzi Vert
Mr. Brightside — The Killers
Mr. October — Bad Bunny
Murder On The Dancefloor — Sophie Ellis-Bextor
My Boo — Usher
My Boy Only Breaks His Favorite Toys — Taylor Swift
My Eyes — Travis Scott
My House — Beyoncé
My Love Mine All Mine — Mitski
My Rose — Beyoncé
N.H.I.E. — 21 Savage
Nadie Sabe — Bad Bunny
Nakamura — Lil Uzi Vert
Needle (Feat. Drake) — Nicki Minaj
Nel — Fuerza Regida
"Neva Play (Feat. Rm Of Bts) — Megan Thee Stallion, Rm"
Never Grow Up (Taylor'S Version) — Taylor Swift
Never Lose Me — Flo Milli
Never Love You Again (Feat. Sierra Ferrell) — Post Malone
New Drop — Don Toliver
New Jeans — Newjeans
New Romantics — Taylor Swift
New Romantics (Taylor'S Version) — Taylor Swift
New Year’S Day — Taylor Swift
Night Changes — One Direction
Nights Like This — The Kid Laroi
Nine Ball — Zach Bryan
No Complaints — Noah Kahan
No Face — Drake
No Me Quiero Casar — Bad Bunny
No One Noticed — The Marías
No One Noticed (Extended English) — The Marías
No Pole — Don Toliver
No Role Modelz — J. Cole
"Noid — Tyler, The Creator"
Nonsense — Sabrina Carpenter
"Northern Attitude (With Hozier) — Hozier, Noah Kahan"
Nosedive (Feat. Lainey Wilson) — Post Malone
Not Allowed — Tv Girl
Not An Option — Lil Uzi Vert
Not Like Us — Kendrick Lamar
Novacandy — Post Malone
Now And Then — The Beatles
Now That We Don'T Talk (Taylor'S Version) (From The Vault) — Taylor Swift
Née-Nah — 21 Savage
Oak Island — Zach Bryan
Obsessed — Olivia Rodrigo
Ocean — Future
Of Course (Bonus Track) — Lil Uzi Vert
Oh Louisiana — Beyoncé
Oh U Went (Feat. Drake) — Young Thug
Oklahoman Son — Zach Bryan
On One Tonight — Gunna
"On The Radar Freestyle — Central Cee, Drake"
One Call — Rich Amiri
"One Of The Girls (With Jennie, Lily Rose Depp) — Jennie, Lily-Rose Depp, The Weeknd"
One Of Wun — Gunna
One Of Your Girls — Troye Sivan
One Thing At A Time — Morgan Wallen
Or What — Nle Choppa
Ordinary Things (Feat. Nonna) — Ariana Grande
Ours (Taylor’S Version) — Taylor Swift
"Out Of My Hands — Future, Metro Boomin"
Out Of The Woods — Taylor Swift
Out Of The Woods (Taylor'S Version) — Taylor Swift
Overcompensate — Twenty One Pilots
Overdrive — Post Malone
Overtime — Zach Bryan
Paars In The Mars — Lil Uzi Vert
"Paid — Kanye West, Ty Dolla $Ign, ¥$"
Paint The Town Red — Doja Cat
"Paperwork — Kanye West, Ty Dolla $Ign, ¥$"
Parade On Cleveland (Feat. Drake) — Young Thug
Parasail — Travis Scott
Parasail (Feat. Yung Lean & Dave Chappelle) — Travis Scott
"Parking Lot — Mustard, Travis Scott"
Party In The U.S.A. — Miley Cyrus
Patience (Feat. Don Toliver) — Lil Uzi Vert
Paul Revere — Noah Kahan
Peekaboo (Feat. Azchike) — Kendrick Lamar
Pelle Coat — Lil Durk
Perro Negro — Bad Bunny
"Peso Pluma: Bzrp Music Sessions, Vol. 55 — Bizarrap, Peso Pluma"
Peter — Taylor Swift
Pi (Feat. Daylyt & Ab-Soul) — J. Cole
Pink + White — Frank Ocean
Pink Pony Club — Chappell Roan
Pink Skies — Zach Bryan
Please Come Home For Christmas - 2013 Remaster — Eagles
Please Please Please — Sabrina Carpenter
Pluto To Mars — Lil Uzi Vert
Plutoski — Future
Polar Opposites — Drake
Pop Ur Shit — 21 Savage
"Popular — Ariana Grande, Cynthia Erivo, Wicked Movie Cast"
"Popular (With Playboi Carti & Madonna) — Madonna, Playboi Carti, The Weeknd"
"Popular (With Playboi Carti & Madonna) - From The Idol Vol. 1 (Music From The Hbo Original Series) — Madonna, The Weeknd"
"Popular (With Playboi Carti & Madonna) - Music From The Hbo Original Series — Madonna, The Weeknd"
"Popular (With Playboi Carti & Madonna) - The Idol Vol. 1 (Music From The Hbo Original Series) — Madonna, Playboi Carti, The Weeknd"
Por Las Noches — Peso Pluma
"Pour Me A Drink (Feat. Blake Shelton) — Blake Shelton, Post Malone"
Praise Jah In The Moonlight — Yg Marley
"Prc — Natanael Cano, Peso Pluma"
Press The Button — Future
Pretty Isn’T Pretty — Olivia Rodrigo
"Pricey (Feat. Ari Lennox, Young Dro & Gucci Mane) — J. Cole"
"Princess Diana (With Nicki Minaj) — Ice Spice, Nicki Minaj"
"Problematic — Kanye West, Ty Dolla $Ign"
"Promotion — Kanye West, Ty Dolla $Ign, ¥$"
Protector — Beyoncé
Prove It — 21 Savage
Psycho Killer - 2005 Remaster — Talking Heads
Purple Gas — Zach Bryan
Push Ups — Drake
Qlona — Karol G
"Que Onda — Calle 24, Chino Pacas, Fuerza Regida"
Qué Pasaría... — Rauw Alejandro
"Rah Tah Tah — Tyler, The Creator"
Ready To Cook Up — Future
Ready ‘24 (Feat. Cam’Ron) — J. Cole
Red Button — Drake
"Red Leather — Future, Metro Boomin"
Red Sky — 21 Savage
Red Wine Supernova — Chappell Roan
Redrum — 21 Savage
Rehab — Lil Uzi Vert
Reincarnated — Kendrick Lamar
Religiously — Bailey Zimmerman
Reloj — Peso Pluma
Renaissance — Eminem
Rich Baby Daddy (Feat. Sexyy Red & Sza) — Drake
"Rich Flex — 21 Savage, Drake"
"Rich Girl — Daryl Hall, John Oates"
Rich Men North Of Richmond — Oliver Anthony Music
Riiverdance — Beyoncé
Road Rage — Eminem
Robin — Taylor Swift
Rockin' Around The Christmas Tree — Brenda Lee
Romantic Homicide — D4Vd
"Rompe La Dompe — Junior H, Oscar Maydon, Peso Pluma"
Rosa Pastel — Peso Pluma
Rudolph The Red-Nosed Reindeer — Burl Ives
Run For The Hills — Tate Mcrae
Run Rudolph Run — Chuck Berry
"Runnin Outta Time — Future, Metro Boomin"
Rush — Troye Sivan
S91 — Karol G
Sabor Fresa — Fuerza Regida
Sailor Song — Gigi Perez
Santa Baby (With Henri René & His Orchestra) — Eartha Kitt
"Santa Claus Is Comin' To Town - Live At C.W. Post College, Greenvale, Ny - December 1975 — Bruce Springsteen"
Santa Claus Is Coming To Town — The Jackson 5
Santa Tell Me — Ariana Grande
